Spectrum,Nutrient,Concentration,Intensity,File
872.9452,D1-CNR-Nitrate,12.2,1458.5452625312,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
874.9887,D1-CNR-Nitrate,12.2,1719.0263558103,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
877.0316,D1-CNR-Nitrate,12.2,1821.1460082902,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
879.0738,D1-CNR-Nitrate,12.2,1892.2513729485,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
881.1153,D1-CNR-Nitrate,12.2,1838.4266885031,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
883.1562,D1-CNR-Nitrate,12.2,1614.1308977859,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
885.1963,D1-CNR-Nitrate,12.2,1260.9602820077,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
887.2358,D1-CNR-Nitrate,12.2,1100.5537943957,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
889.2745,D1-CNR-Nitrate,12.2,1003.7322596571,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
891.3126,D1-CNR-Nitrate,12.2,852.8974219754,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
893.35,D1-CNR-Nitrate,12.2,781.9144933805,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
895.3868,D1-CNR-Nitrate,12.2,725.5594314619,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
897.4228,D1-CNR-Nitrate,12.2,851.3867815582,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
899.4581,D1-CNR-Nitrate,12.2,780.3270900720,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
901.4928,D1-CNR-Nitrate,12.2,665.8686124455,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
903.5268,D1-CNR-Nitrate,12.2,641.9622453532,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
905.5601,D1-CNR-Nitrate,12.2,566.3641299555,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
907.5927,D1-CNR-Nitrate,12.2,558.2832100025,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
909.6246,D1-CNR-Nitrate,12.2,533.2353165124,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
911.6558,D1-CNR-Nitrate,12.2,533.0978452567,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
913.6863,D1-CNR-Nitrate,12.2,560.4285071765,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
915.7162,D1-CNR-Nitrate,12.2,638.1772637061,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
917.7453,D1-CNR-Nitrate,12.2,565.1664795854,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
919.7738,D1-CNR-Nitrate,12.2,536.0269387224,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
921.8016,D1-CNR-Nitrate,12.2,455.5031301342,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
923.8287,D1-CNR-Nitrate,12.2,309.2261782269,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
925.8551,D1-CNR-Nitrate,12.2,189.1361435633,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
927.8808,D1-CNR-Nitrate,12.2,168.1899943355,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
933.9537,D1-CNR-Nitrate,12.2,-0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
935.9767,D1-CNR-Nitrate,12.2,0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
937.9989,D1-CNR-Nitrate,12.2,-0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
940.0204,D1-CNR-Nitrate,12.2,-0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
942.0413,D1-CNR-Nitrate,12.2,18.5062017000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
944.0615,D1-CNR-Nitrate,12.2,71.7256767231,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
946.0809,D1-CNR-Nitrate,12.2,49.4291181922,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
948.0997,D1-CNR-Nitrate,12.2,0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
950.1178,D1-CNR-Nitrate,12.2,121.8514406559,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
952.1352,D1-CNR-Nitrate,12.2,0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
954.1518,D1-CNR-Nitrate,12.2,85.6799077538,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
956.1678,D1-CNR-Nitrate,12.2,57.8794144656,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
958.1831,D1-CNR-Nitrate,12.2,-0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
960.1977,D1-CNR-Nitrate,12.2,16.4713761538,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
962.2116,D1-CNR-Nitrate,12.2,50.3736171954,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
964.2248,D1-CNR-Nitrate,12.2,46.0303726103,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
966.2373,D1-CNR-Nitrate,12.2,157.1294347573,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
968.2492,D1-CNR-Nitrate,12.2,153.5601744265,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
970.2603,D1-CNR-Nitrate,12.2,270.9710192059,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
972.2707,D1-CNR-Nitrate,12.2,601.2227127269,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
974.2804,D1-CNR-Nitrate,12.2,1137.2683562353,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
976.2894,D1-CNR-Nitrate,12.2,2165.2031547971,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
978.2977,D1-CNR-Nitrate,12.2,3559.1663088806,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
980.3053,D1-CNR-Nitrate,12.2,4658.8031295588,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
982.3123,D1-CNR-Nitrate,12.2,4629.0441315790,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
984.3185,D1-CNR-Nitrate,12.2,3666.2672903374,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
986.324,D1-CNR-Nitrate,12.2,2227.4246673246,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
988.3288,D1-CNR-Nitrate,12.2,1220.1881485811,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
990.3329,D1-CNR-Nitrate,12.2,670.7704349836,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
992.3363,D1-CNR-Nitrate,12.2,316.1357422969,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
994.3391,D1-CNR-Nitrate,12.2,256.9338250737,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
996.3411,D1-CNR-Nitrate,12.2,101.7123185619,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
998.3424,D1-CNR-Nitrate,12.2,118.4160644186,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1000.343,D1-CNR-Nitrate,12.2,61.9229673962,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1002.3429,D1-CNR-Nitrate,12.2,32.0749008100,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1004.3421,D1-CNR-Nitrate,12.2,111.9320550706,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1006.3406,D1-CNR-Nitrate,12.2,203.2971024345,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1008.3384,D1-CNR-Nitrate,12.2,220.3019978210,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1010.3355,D1-CNR-Nitrate,12.2,313.5700951604,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1012.3318,D1-CNR-Nitrate,12.2,378.1804694731,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1014.3275,D1-CNR-Nitrate,12.2,553.7574010254,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1016.3225,D1-CNR-Nitrate,12.2,645.4248846236,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1018.3168,D1-CNR-Nitrate,12.2,739.6719918667,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1020.3103,D1-CNR-Nitrate,12.2,745.5862969553,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1022.3032,D1-CNR-Nitrate,12.2,862.0574784430,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1024.2953,D1-CNR-Nitrate,12.2,1040.5845895384,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1026.2868,D1-CNR-Nitrate,12.2,1252.8177687862,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1028.2775,D1-CNR-Nitrate,12.2,1542.8833654443,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1030.2676,D1-CNR-Nitrate,12.2,1883.9291336945,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1032.2569,D1-CNR-Nitrate,12.2,2431.5202875331,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1034.2455,D1-CNR-Nitrate,12.2,3127.1004325914,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1036.2334,D1-CNR-Nitrate,12.2,4366.5923468721,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1038.2206,D1-CNR-Nitrate,12.2,6238.8041334822,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1040.2071,D1-CNR-Nitrate,12.2,9395.9774066849,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1042.1929,D1-CNR-Nitrate,12.2,14849.6448976499,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1044.178,D1-CNR-Nitrate,12.2,22997.7701276986,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1046.1624,D1-CNR-Nitrate,12.2,31215.2361701523,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1048.146,D1-CNR-Nitrate,12.2,34519.3868445119,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1050.129,D1-CNR-Nitrate,12.2,30671.3685972392,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1052.1112,D1-CNR-Nitrate,12.2,22559.1352234686,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1054.0928,D1-CNR-Nitrate,12.2,14992.6318634600,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1056.0736,D1-CNR-Nitrate,12.2,9902.8763173929,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1058.0537,D1-CNR-Nitrate,12.2,6816.1409068288,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1060.0331,D1-CNR-Nitrate,12.2,5085.8890096806,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1062.0118,D1-CNR-Nitrate,12.2,4035.3580278539,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1063.9898,D1-CNR-Nitrate,12.2,3378.9935878354,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1065.9671,D1-CNR-Nitrate,12.2,2974.9296382960,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1067.9436,D1-CNR-Nitrate,12.2,2716.1731111089,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1069.9195,D1-CNR-Nitrate,12.2,2529.0108225260,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1071.8946,D1-CNR-Nitrate,12.2,2426.5395274889,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1073.869,D1-CNR-Nitrate,12.2,2362.2957986868,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1077.8157,D1-CNR-Nitrate,12.2,2262.9983472290,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1079.788,D1-CNR-Nitrate,12.2,2066.3013833912,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1081.7596,D1-CNR-Nitrate,12.2,1868.9850333820,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1083.7304,D1-CNR-Nitrate,12.2,1638.1380688636,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1085.7006,D1-CNR-Nitrate,12.2,1455.5366843887,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1087.67,D1-CNR-Nitrate,12.2,1227.6314233479,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1089.6387,D1-CNR-Nitrate,12.2,1015.3038502388,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1091.6067,D1-CNR-Nitrate,12.2,836.6158678187,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1093.574,D1-CNR-Nitrate,12.2,768.2708555480,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1095.5406,D1-CNR-Nitrate,12.2,687.3075553185,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1097.5064,D1-CNR-Nitrate,12.2,660.3678666127,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1099.4716,D1-CNR-Nitrate,12.2,687.7165983851,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1101.436,D1-CNR-Nitrate,12.2,750.1340829071,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1103.3997,D1-CNR-Nitrate,12.2,789.3663401627,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1105.3627,D1-CNR-Nitrate,12.2,837.4263749216,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1107.3249,D1-CNR-Nitrate,12.2,937.1407818532,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1109.2865,D1-CNR-Nitrate,12.2,946.3751135918,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1111.2473,D1-CNR-Nitrate,12.2,1007.6008029696,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1113.2075,D1-CNR-Nitrate,12.2,1165.2592634106,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1115.1669,D1-CNR-Nitrate,12.2,1248.8441510219,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1117.1256,D1-CNR-Nitrate,12.2,1398.8599095971,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1119.0835,D1-CNR-Nitrate,12.2,1555.4261297805,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1121.0408,D1-CNR-Nitrate,12.2,1679.0449623651,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1122.9973,D1-CNR-Nitrate,12.2,1799.0510566580,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1124.9531,D1-CNR-Nitrate,12.2,1846.8034431205,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1126.9082,D1-CNR-Nitrate,12.2,1832.3205212016,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1128.8626,D1-CNR-Nitrate,12.2,1779.8705557269,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1130.8163,D1-CNR-Nitrate,12.2,1643.1801956245,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1132.7692,D1-CNR-Nitrate,12.2,1513.2400398764,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1134.7214,D1-CNR-Nitrate,12.2,1296.6351087911,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1136.6729,D1-CNR-Nitrate,12.2,1137.9178622734,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1138.6237,D1-CNR-Nitrate,12.2,917.8311231261,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1140.5738,D1-CNR-Nitrate,12.2,792.4549902489,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1142.5231,D1-CNR-Nitrate,12.2,641.7686934518,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1144.4717,D1-CNR-Nitrate,12.2,495.6577768636,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1146.4196,D1-CNR-Nitrate,12.2,471.8344452564,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1148.3668,D1-CNR-Nitrate,12.2,404.2366179562,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1150.3132,D1-CNR-Nitrate,12.2,399.4340314888,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1152.259,D1-CNR-Nitrate,12.2,345.3499967281,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1154.204,D1-CNR-Nitrate,12.2,329.2199637884,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1156.1483,D1-CNR-Nitrate,12.2,339.2344672951,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1158.0919,D1-CNR-Nitrate,12.2,303.3783475494,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1160.0347,D1-CNR-Nitrate,12.2,253.5624450637,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1161.9768,D1-CNR-Nitrate,12.2,214.3286881166,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1163.9182,D1-CNR-Nitrate,12.2,169.0827090435,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1165.8589,D1-CNR-Nitrate,12.2,82.0728897951,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1167.7989,D1-CNR-Nitrate,12.2,45.8635938770,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1169.7381,D1-CNR-Nitrate,12.2,34.9239968091,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1171.6766,D1-CNR-Nitrate,12.2,10.4268342593,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1173.6144,D1-CNR-Nitrate,12.2,38.5727408852,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1175.5514,D1-CNR-Nitrate,12.2,23.5609550416,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1177.4878,D1-CNR-Nitrate,12.2,-0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1179.4234,D1-CNR-Nitrate,12.2,10.9182565771,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1181.3583,D1-CNR-Nitrate,12.2,12.9411083921,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1183.2924,D1-CNR-Nitrate,12.2,0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1185.2259,D1-CNR-Nitrate,12.2,11.2044977170,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1187.1586,D1-CNR-Nitrate,12.2,0.0000000000,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1189.0906,D1-CNR-Nitrate,12.2,23.3527302844,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1191.0218,D1-CNR-Nitrate,12.2,26.7761395947,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1192.9524,D1-CNR-Nitrate,12.2,19.5766145528,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1194.8822,D1-CNR-Nitrate,12.2,40.3850328198,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1196.8113,D1-CNR-Nitrate,12.2,40.1915340137,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1198.7396,D1-CNR-Nitrate,12.2,117.2662296820,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1200.6673,D1-CNR-Nitrate,12.2,83.9868785816,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1202.5942,D1-CNR-Nitrate,12.2,99.0518972091,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1204.5203,D1-CNR-Nitrate,12.2,87.9597843361,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1206.4458,D1-CNR-Nitrate,12.2,64.0399107888,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1208.3705,D1-CNR-Nitrate,12.2,19.5357334316,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1210.2945,D1-CNR-Nitrate,12.2,27.4723715689,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1212.2178,D1-CNR-Nitrate,12.2,49.5938365086,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1214.1403,D1-CNR-Nitrate,12.2,69.3508812077,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1216.0621,D1-CNR-Nitrate,12.2,1.3251161332,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1217.9832,D1-CNR-Nitrate,12.2,19.1239728462,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1219.9036,D1-CNR-Nitrate,12.2,7.9818427706,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
1221.8232,D1-CNR-Nitrate,12.2,23.6147500206,COR-D1-CNR-Nitrate-12.2gL-10sx10-450mW.txt
