Spectrum,Nutrient,Concentration,Intensity,File
885.1963,D1-CNR-Phosphate,2.07,893.6395568742,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
887.2358,D1-CNR-Phosphate,2.07,798.2454029802,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
889.2745,D1-CNR-Phosphate,2.07,810.2114671031,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
891.3126,D1-CNR-Phosphate,2.07,782.5845846382,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
893.35,D1-CNR-Phosphate,2.07,819.2102169950,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
895.3868,D1-CNR-Phosphate,2.07,771.1426279012,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
897.4228,D1-CNR-Phosphate,2.07,842.5019603247,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
899.4581,D1-CNR-Phosphate,2.07,715.5515998879,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
901.4928,D1-CNR-Phosphate,2.07,629.8226147663,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
903.5268,D1-CNR-Phosphate,2.07,646.2471390915,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
905.5601,D1-CNR-Phosphate,2.07,618.1364221968,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
907.5927,D1-CNR-Phosphate,2.07,538.6158700166,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
909.6246,D1-CNR-Phosphate,2.07,521.9466782349,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
911.6558,D1-CNR-Phosphate,2.07,587.3960196343,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
913.6863,D1-CNR-Phosphate,2.07,592.6386462668,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
915.7162,D1-CNR-Phosphate,2.07,702.5592208299,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
917.7453,D1-CNR-Phosphate,2.07,659.2659191617,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
919.7738,D1-CNR-Phosphate,2.07,567.9700982808,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
921.8016,D1-CNR-Phosphate,2.07,517.0883611498,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
923.8287,D1-CNR-Phosphate,2.07,372.7371841815,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
925.8551,D1-CNR-Phosphate,2.07,276.9644545948,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
927.8808,D1-CNR-Phosphate,2.07,174.6794927982,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
933.9537,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
935.9767,D1-CNR-Phosphate,2.07,26.4026739674,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
937.9989,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
940.0204,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
942.0413,D1-CNR-Phosphate,2.07,19.5009607433,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
944.0615,D1-CNR-Phosphate,2.07,47.1533949644,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
946.0809,D1-CNR-Phosphate,2.07,36.2049135540,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
948.0997,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
950.1178,D1-CNR-Phosphate,2.07,108.2704550901,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
952.1352,D1-CNR-Phosphate,2.07,52.2041263921,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
954.1518,D1-CNR-Phosphate,2.07,47.4303976233,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
956.1678,D1-CNR-Phosphate,2.07,15.1962868860,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
958.1831,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
960.1977,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
962.2116,D1-CNR-Phosphate,2.07,61.8945787331,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
964.2248,D1-CNR-Phosphate,2.07,109.2721814592,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
966.2373,D1-CNR-Phosphate,2.07,162.4801666210,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
968.2492,D1-CNR-Phosphate,2.07,214.9784926949,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
970.2603,D1-CNR-Phosphate,2.07,316.8535317248,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
972.2707,D1-CNR-Phosphate,2.07,597.1152876432,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
974.2804,D1-CNR-Phosphate,2.07,1152.2325473202,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
976.2894,D1-CNR-Phosphate,2.07,2160.8608217272,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
978.2977,D1-CNR-Phosphate,2.07,3483.4643364739,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
980.3053,D1-CNR-Phosphate,2.07,4600.3796791017,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
982.3123,D1-CNR-Phosphate,2.07,4602.0149982376,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
984.3185,D1-CNR-Phosphate,2.07,3549.1306192649,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
986.324,D1-CNR-Phosphate,2.07,2242.7523988247,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
988.3288,D1-CNR-Phosphate,2.07,1187.1069447899,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
990.3329,D1-CNR-Phosphate,2.07,657.0252750017,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
992.3363,D1-CNR-Phosphate,2.07,301.5238104711,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
994.3391,D1-CNR-Phosphate,2.07,240.0804489934,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
996.3411,D1-CNR-Phosphate,2.07,150.4055684246,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
998.3424,D1-CNR-Phosphate,2.07,168.6902212395,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1000.343,D1-CNR-Phosphate,2.07,83.3079849460,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1002.3429,D1-CNR-Phosphate,2.07,65.4472106192,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1004.3421,D1-CNR-Phosphate,2.07,65.6112168502,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1006.3406,D1-CNR-Phosphate,2.07,160.0684261522,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1008.3384,D1-CNR-Phosphate,2.07,225.3740956469,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1010.3355,D1-CNR-Phosphate,2.07,347.5066773260,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1012.3318,D1-CNR-Phosphate,2.07,463.1871520475,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1014.3275,D1-CNR-Phosphate,2.07,605.5935074332,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1016.3225,D1-CNR-Phosphate,2.07,686.3771390298,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1018.3168,D1-CNR-Phosphate,2.07,768.6397384242,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1020.3103,D1-CNR-Phosphate,2.07,805.5400995960,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1022.3032,D1-CNR-Phosphate,2.07,898.6215681396,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1024.2953,D1-CNR-Phosphate,2.07,1085.0811054246,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1026.2868,D1-CNR-Phosphate,2.07,1301.9427173917,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1028.2775,D1-CNR-Phosphate,2.07,1628.3868445882,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1030.2676,D1-CNR-Phosphate,2.07,1896.7546228303,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1032.2569,D1-CNR-Phosphate,2.07,2460.1335330486,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1034.2455,D1-CNR-Phosphate,2.07,3176.3861726405,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1036.2334,D1-CNR-Phosphate,2.07,4350.6834957336,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1038.2206,D1-CNR-Phosphate,2.07,6203.5519092286,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1040.2071,D1-CNR-Phosphate,2.07,9350.9982886821,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1042.1929,D1-CNR-Phosphate,2.07,14796.4935730476,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1044.178,D1-CNR-Phosphate,2.07,22925.3855523027,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1046.1624,D1-CNR-Phosphate,2.07,31297.2462840164,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1048.146,D1-CNR-Phosphate,2.07,34675.9594266430,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1050.129,D1-CNR-Phosphate,2.07,30699.1259497890,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1052.1112,D1-CNR-Phosphate,2.07,22643.6031670735,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1054.0928,D1-CNR-Phosphate,2.07,15010.9683698756,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1056.0736,D1-CNR-Phosphate,2.07,9938.4105118158,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1058.0537,D1-CNR-Phosphate,2.07,6837.3783143516,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1060.0331,D1-CNR-Phosphate,2.07,5063.8131095379,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1062.0118,D1-CNR-Phosphate,2.07,4063.0775632946,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1063.9898,D1-CNR-Phosphate,2.07,3418.9505070683,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1065.9671,D1-CNR-Phosphate,2.07,3025.6305739980,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1067.9436,D1-CNR-Phosphate,2.07,2758.0181602297,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1069.9195,D1-CNR-Phosphate,2.07,2492.0071585625,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1071.8946,D1-CNR-Phosphate,2.07,2363.9383019730,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1073.869,D1-CNR-Phosphate,2.07,2322.8501498907,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1077.8157,D1-CNR-Phosphate,2.07,2119.5618378415,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1079.788,D1-CNR-Phosphate,2.07,1971.3734774405,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1081.7596,D1-CNR-Phosphate,2.07,1790.7805767758,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1083.7304,D1-CNR-Phosphate,2.07,1518.2132310231,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1085.7006,D1-CNR-Phosphate,2.07,1278.3350703618,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1087.67,D1-CNR-Phosphate,2.07,1073.0804172696,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1089.6387,D1-CNR-Phosphate,2.07,896.1899007783,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1091.6067,D1-CNR-Phosphate,2.07,726.4970076233,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1093.574,D1-CNR-Phosphate,2.07,704.5285272915,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1095.5406,D1-CNR-Phosphate,2.07,601.1648451752,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1097.5064,D1-CNR-Phosphate,2.07,591.6892477882,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1099.4716,D1-CNR-Phosphate,2.07,636.1453894579,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1101.436,D1-CNR-Phosphate,2.07,698.0010150594,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1103.3997,D1-CNR-Phosphate,2.07,763.6293434720,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1105.3627,D1-CNR-Phosphate,2.07,825.9473229063,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1107.3249,D1-CNR-Phosphate,2.07,910.4859643433,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1109.2865,D1-CNR-Phosphate,2.07,977.2323004764,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1111.2473,D1-CNR-Phosphate,2.07,1068.8778283091,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1113.2075,D1-CNR-Phosphate,2.07,1137.4294401567,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1115.1669,D1-CNR-Phosphate,2.07,1366.6501697774,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1117.1256,D1-CNR-Phosphate,2.07,1470.4483313662,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1119.0835,D1-CNR-Phosphate,2.07,1650.4629538198,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1121.0408,D1-CNR-Phosphate,2.07,1769.7677928088,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1122.9973,D1-CNR-Phosphate,2.07,1900.2658467534,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1124.9531,D1-CNR-Phosphate,2.07,1890.1757830444,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1126.9082,D1-CNR-Phosphate,2.07,1878.1412893008,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1128.8626,D1-CNR-Phosphate,2.07,1822.1423131444,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1130.8163,D1-CNR-Phosphate,2.07,1693.7766036518,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1132.7692,D1-CNR-Phosphate,2.07,1610.0966713743,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1134.7214,D1-CNR-Phosphate,2.07,1391.9016270946,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1136.6729,D1-CNR-Phosphate,2.07,1198.0933709227,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1138.6237,D1-CNR-Phosphate,2.07,987.0947492064,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1140.5738,D1-CNR-Phosphate,2.07,857.6973305419,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1142.5231,D1-CNR-Phosphate,2.07,661.1238671452,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1144.4717,D1-CNR-Phosphate,2.07,553.2952348407,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1146.4196,D1-CNR-Phosphate,2.07,485.6516036106,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1148.3668,D1-CNR-Phosphate,2.07,477.5520544130,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1150.3132,D1-CNR-Phosphate,2.07,459.2155594967,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1152.259,D1-CNR-Phosphate,2.07,402.3719919451,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1154.204,D1-CNR-Phosphate,2.07,387.4179430385,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1156.1483,D1-CNR-Phosphate,2.07,331.6619657929,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1158.0919,D1-CNR-Phosphate,2.07,328.1967501510,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1160.0347,D1-CNR-Phosphate,2.07,271.9409330565,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1161.9768,D1-CNR-Phosphate,2.07,226.7484574189,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1163.9182,D1-CNR-Phosphate,2.07,210.7271145285,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1165.8589,D1-CNR-Phosphate,2.07,115.8924726785,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1167.7989,D1-CNR-Phosphate,2.07,104.2165906423,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1169.7381,D1-CNR-Phosphate,2.07,26.5154514871,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1171.6766,D1-CNR-Phosphate,2.07,28.2467663345,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1173.6144,D1-CNR-Phosphate,2.07,15.9733496359,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1175.5514,D1-CNR-Phosphate,2.07,9.3209378203,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1177.4878,D1-CNR-Phosphate,2.07,-0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1179.4234,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1181.3583,D1-CNR-Phosphate,2.07,4.1769837481,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1183.2924,D1-CNR-Phosphate,2.07,0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1185.2259,D1-CNR-Phosphate,2.07,9.6064784849,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1187.1586,D1-CNR-Phosphate,2.07,5.7426814786,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1189.0906,D1-CNR-Phosphate,2.07,1.0159027060,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1191.0218,D1-CNR-Phosphate,2.07,-0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1192.9524,D1-CNR-Phosphate,2.07,67.0508039735,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1194.8822,D1-CNR-Phosphate,2.07,15.6558184191,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1196.8113,D1-CNR-Phosphate,2.07,39.5299710089,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1198.7396,D1-CNR-Phosphate,2.07,88.5209079972,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1200.6673,D1-CNR-Phosphate,2.07,69.9609999297,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1202.5942,D1-CNR-Phosphate,2.07,75.5472390161,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1204.5203,D1-CNR-Phosphate,2.07,106.9657942171,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1206.4458,D1-CNR-Phosphate,2.07,77.0881419101,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1208.3705,D1-CNR-Phosphate,2.07,68.5720379046,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1210.2945,D1-CNR-Phosphate,2.07,37.5576150806,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1212.2178,D1-CNR-Phosphate,2.07,-0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1214.1403,D1-CNR-Phosphate,2.07,20.7059864269,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1216.0621,D1-CNR-Phosphate,2.07,17.5845602867,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1217.9832,D1-CNR-Phosphate,2.07,-0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1219.9036,D1-CNR-Phosphate,2.07,1.3099934552,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
1221.8232,D1-CNR-Phosphate,2.07,-0.0000000000,COR-D1-CNR-Phosphate-2.07gL-10sx10-450mW.txt
