Spectrum,Nutrient,Concentration,Intensity,File
829.8733,D1-CNR-Solution,0,168.3165171206,COR-D1-CNR-10sx10-450mW-.txt
831.9311,D1-CNR-Solution,0,251.8236042410,COR-D1-CNR-10sx10-450mW-.txt
833.9883,D1-CNR-Solution,0,305.8083192355,COR-D1-CNR-10sx10-450mW-.txt
836.0447,D1-CNR-Solution,0,346.3299703764,COR-D1-CNR-10sx10-450mW-.txt
838.1005,D1-CNR-Solution,0,459.5978507494,COR-D1-CNR-10sx10-450mW-.txt
840.1556,D1-CNR-Solution,0,616.5139606265,COR-D1-CNR-10sx10-450mW-.txt
842.2101,D1-CNR-Solution,0,691.1083753357,COR-D1-CNR-10sx10-450mW-.txt
844.2638,D1-CNR-Solution,0,715.1672330473,COR-D1-CNR-10sx10-450mW-.txt
846.3169,D1-CNR-Solution,0,840.9156647041,COR-D1-CNR-10sx10-450mW-.txt
848.3693,D1-CNR-Solution,0,807.4952578649,COR-D1-CNR-10sx10-450mW-.txt
850.421,D1-CNR-Solution,0,768.7948314839,COR-D1-CNR-10sx10-450mW-.txt
852.4721,D1-CNR-Solution,0,723.9597079070,COR-D1-CNR-10sx10-450mW-.txt
854.5224,D1-CNR-Solution,0,692.2487768990,COR-D1-CNR-10sx10-450mW-.txt
856.5721,D1-CNR-Solution,0,662.8868433677,COR-D1-CNR-10sx10-450mW-.txt
858.6211,D1-CNR-Solution,0,760.6173201394,COR-D1-CNR-10sx10-450mW-.txt
860.6695,D1-CNR-Solution,0,794.2489177680,COR-D1-CNR-10sx10-450mW-.txt
862.7171,D1-CNR-Solution,0,820.7913353450,COR-D1-CNR-10sx10-450mW-.txt
864.7641,D1-CNR-Solution,0,953.4926970909,COR-D1-CNR-10sx10-450mW-.txt
866.8104,D1-CNR-Solution,0,1004.0488444855,COR-D1-CNR-10sx10-450mW-.txt
868.856,D1-CNR-Solution,0,1021.4846375519,COR-D1-CNR-10sx10-450mW-.txt
870.9009,D1-CNR-Solution,0,1207.1617646212,COR-D1-CNR-10sx10-450mW-.txt
872.9452,D1-CNR-Solution,0,1169.5514769177,COR-D1-CNR-10sx10-450mW-.txt
874.9887,D1-CNR-Solution,0,1301.2337390209,COR-D1-CNR-10sx10-450mW-.txt
877.0316,D1-CNR-Solution,0,1316.6677992451,COR-D1-CNR-10sx10-450mW-.txt
879.0738,D1-CNR-Solution,0,1233.1545674202,COR-D1-CNR-10sx10-450mW-.txt
881.1153,D1-CNR-Solution,0,1191.8318340078,COR-D1-CNR-10sx10-450mW-.txt
883.1562,D1-CNR-Solution,0,1094.7775008923,COR-D1-CNR-10sx10-450mW-.txt
885.1963,D1-CNR-Solution,0,891.9553453810,COR-D1-CNR-10sx10-450mW-.txt
887.2358,D1-CNR-Solution,0,781.9303963709,COR-D1-CNR-10sx10-450mW-.txt
889.2745,D1-CNR-Solution,0,760.1220187348,COR-D1-CNR-10sx10-450mW-.txt
891.3126,D1-CNR-Solution,0,703.6083434821,COR-D1-CNR-10sx10-450mW-.txt
893.35,D1-CNR-Solution,0,646.2130438974,COR-D1-CNR-10sx10-450mW-.txt
895.3868,D1-CNR-Solution,0,641.2109851086,COR-D1-CNR-10sx10-450mW-.txt
897.4228,D1-CNR-Solution,0,740.1455593932,COR-D1-CNR-10sx10-450mW-.txt
899.4581,D1-CNR-Solution,0,662.4952158186,COR-D1-CNR-10sx10-450mW-.txt
901.4928,D1-CNR-Solution,0,583.7738122278,COR-D1-CNR-10sx10-450mW-.txt
903.5268,D1-CNR-Solution,0,615.0232025575,COR-D1-CNR-10sx10-450mW-.txt
905.5601,D1-CNR-Solution,0,625.7016267834,COR-D1-CNR-10sx10-450mW-.txt
907.5927,D1-CNR-Solution,0,589.9233385321,COR-D1-CNR-10sx10-450mW-.txt
909.6246,D1-CNR-Solution,0,621.6734099838,COR-D1-CNR-10sx10-450mW-.txt
911.6558,D1-CNR-Solution,0,722.3330857597,COR-D1-CNR-10sx10-450mW-.txt
913.6863,D1-CNR-Solution,0,777.5626362661,COR-D1-CNR-10sx10-450mW-.txt
915.7162,D1-CNR-Solution,0,847.7478160167,COR-D1-CNR-10sx10-450mW-.txt
917.7453,D1-CNR-Solution,0,806.5491441924,COR-D1-CNR-10sx10-450mW-.txt
919.7738,D1-CNR-Solution,0,697.2758651178,COR-D1-CNR-10sx10-450mW-.txt
921.8016,D1-CNR-Solution,0,688.6117826908,COR-D1-CNR-10sx10-450mW-.txt
923.8287,D1-CNR-Solution,0,465.9042210741,COR-D1-CNR-10sx10-450mW-.txt
925.8551,D1-CNR-Solution,0,379.3274168389,COR-D1-CNR-10sx10-450mW-.txt
927.8808,D1-CNR-Solution,0,273.4165797937,COR-D1-CNR-10sx10-450mW-.txt
933.9537,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
935.9767,D1-CNR-Solution,0,44.7659452899,COR-D1-CNR-10sx10-450mW-.txt
937.9989,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
940.0204,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
942.0413,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
944.0615,D1-CNR-Solution,0,77.4549646826,COR-D1-CNR-10sx10-450mW-.txt
946.0809,D1-CNR-Solution,0,76.8015843326,COR-D1-CNR-10sx10-450mW-.txt
948.0997,D1-CNR-Solution,0,-0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
950.1178,D1-CNR-Solution,0,112.5437698361,COR-D1-CNR-10sx10-450mW-.txt
952.1352,D1-CNR-Solution,0,56.1007414553,COR-D1-CNR-10sx10-450mW-.txt
954.1518,D1-CNR-Solution,0,84.5536660667,COR-D1-CNR-10sx10-450mW-.txt
956.1678,D1-CNR-Solution,0,19.1062331891,COR-D1-CNR-10sx10-450mW-.txt
958.1831,D1-CNR-Solution,0,-0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
960.1977,D1-CNR-Solution,0,30.9054835633,COR-D1-CNR-10sx10-450mW-.txt
962.2116,D1-CNR-Solution,0,54.7898543948,COR-D1-CNR-10sx10-450mW-.txt
964.2248,D1-CNR-Solution,0,74.1869110187,COR-D1-CNR-10sx10-450mW-.txt
966.2373,D1-CNR-Solution,0,196.2477175731,COR-D1-CNR-10sx10-450mW-.txt
968.2492,D1-CNR-Solution,0,196.6047196118,COR-D1-CNR-10sx10-450mW-.txt
970.2603,D1-CNR-Solution,0,314.8333703336,COR-D1-CNR-10sx10-450mW-.txt
972.2707,D1-CNR-Solution,0,616.1151932045,COR-D1-CNR-10sx10-450mW-.txt
974.2804,D1-CNR-Solution,0,1141.8805282171,COR-D1-CNR-10sx10-450mW-.txt
976.2894,D1-CNR-Solution,0,2123.3530945133,COR-D1-CNR-10sx10-450mW-.txt
978.2977,D1-CNR-Solution,0,3502.4889319432,COR-D1-CNR-10sx10-450mW-.txt
980.3053,D1-CNR-Solution,0,4525.1212208820,COR-D1-CNR-10sx10-450mW-.txt
982.3123,D1-CNR-Solution,0,4604.3348154897,COR-D1-CNR-10sx10-450mW-.txt
984.3185,D1-CNR-Solution,0,3622.1615014563,COR-D1-CNR-10sx10-450mW-.txt
986.324,D1-CNR-Solution,0,2237.1582085286,COR-D1-CNR-10sx10-450mW-.txt
988.3288,D1-CNR-Solution,0,1215.5831358443,COR-D1-CNR-10sx10-450mW-.txt
990.3329,D1-CNR-Solution,0,659.1263100953,COR-D1-CNR-10sx10-450mW-.txt
992.3363,D1-CNR-Solution,0,305.8393478989,COR-D1-CNR-10sx10-450mW-.txt
994.3391,D1-CNR-Solution,0,231.1509284858,COR-D1-CNR-10sx10-450mW-.txt
996.3411,D1-CNR-Solution,0,82.1489153421,COR-D1-CNR-10sx10-450mW-.txt
998.3424,D1-CNR-Solution,0,119.5177564544,COR-D1-CNR-10sx10-450mW-.txt
1000.343,D1-CNR-Solution,0,36.5550193225,COR-D1-CNR-10sx10-450mW-.txt
1002.3429,D1-CNR-Solution,0,68.4770031230,COR-D1-CNR-10sx10-450mW-.txt
1004.3421,D1-CNR-Solution,0,84.0194766874,COR-D1-CNR-10sx10-450mW-.txt
1006.3406,D1-CNR-Solution,0,136.7731713479,COR-D1-CNR-10sx10-450mW-.txt
1008.3384,D1-CNR-Solution,0,232.5009936450,COR-D1-CNR-10sx10-450mW-.txt
1010.3355,D1-CNR-Solution,0,293.4947305860,COR-D1-CNR-10sx10-450mW-.txt
1012.3318,D1-CNR-Solution,0,381.4322256568,COR-D1-CNR-10sx10-450mW-.txt
1014.3275,D1-CNR-Solution,0,562.2092731094,COR-D1-CNR-10sx10-450mW-.txt
1016.3225,D1-CNR-Solution,0,611.1768088952,COR-D1-CNR-10sx10-450mW-.txt
1018.3168,D1-CNR-Solution,0,675.9494600792,COR-D1-CNR-10sx10-450mW-.txt
1020.3103,D1-CNR-Solution,0,734.4399666129,COR-D1-CNR-10sx10-450mW-.txt
1022.3032,D1-CNR-Solution,0,860.3539874902,COR-D1-CNR-10sx10-450mW-.txt
1024.2953,D1-CNR-Solution,0,1087.9071860198,COR-D1-CNR-10sx10-450mW-.txt
1026.2868,D1-CNR-Solution,0,1290.0624360486,COR-D1-CNR-10sx10-450mW-.txt
1028.2775,D1-CNR-Solution,0,1589.0362339130,COR-D1-CNR-10sx10-450mW-.txt
1030.2676,D1-CNR-Solution,0,1976.2947523616,COR-D1-CNR-10sx10-450mW-.txt
1032.2569,D1-CNR-Solution,0,2494.6038986591,COR-D1-CNR-10sx10-450mW-.txt
1034.2455,D1-CNR-Solution,0,3166.4735096077,COR-D1-CNR-10sx10-450mW-.txt
1036.2334,D1-CNR-Solution,0,4345.4226624872,COR-D1-CNR-10sx10-450mW-.txt
1038.2206,D1-CNR-Solution,0,6125.9105774907,COR-D1-CNR-10sx10-450mW-.txt
1040.2071,D1-CNR-Solution,0,9320.2966183226,COR-D1-CNR-10sx10-450mW-.txt
1042.1929,D1-CNR-Solution,0,14693.4346467465,COR-D1-CNR-10sx10-450mW-.txt
1044.178,D1-CNR-Solution,0,22850.6701635294,COR-D1-CNR-10sx10-450mW-.txt
1046.1624,D1-CNR-Solution,0,31078.5216463491,COR-D1-CNR-10sx10-450mW-.txt
1048.146,D1-CNR-Solution,0,34526.2358401010,COR-D1-CNR-10sx10-450mW-.txt
1050.129,D1-CNR-Solution,0,30662.3260710897,COR-D1-CNR-10sx10-450mW-.txt
1052.1112,D1-CNR-Solution,0,22544.9760889211,COR-D1-CNR-10sx10-450mW-.txt
1054.0928,D1-CNR-Solution,0,14906.4866528563,COR-D1-CNR-10sx10-450mW-.txt
1056.0736,D1-CNR-Solution,0,9782.9647124321,COR-D1-CNR-10sx10-450mW-.txt
1058.0537,D1-CNR-Solution,0,6654.0424570785,COR-D1-CNR-10sx10-450mW-.txt
1060.0331,D1-CNR-Solution,0,4889.1448936054,COR-D1-CNR-10sx10-450mW-.txt
1062.0118,D1-CNR-Solution,0,3875.5507006329,COR-D1-CNR-10sx10-450mW-.txt
1063.9898,D1-CNR-Solution,0,3230.0849663768,COR-D1-CNR-10sx10-450mW-.txt
1065.9671,D1-CNR-Solution,0,2880.9006303680,COR-D1-CNR-10sx10-450mW-.txt
1067.9436,D1-CNR-Solution,0,2624.0743268834,COR-D1-CNR-10sx10-450mW-.txt
1069.9195,D1-CNR-Solution,0,2471.3065515511,COR-D1-CNR-10sx10-450mW-.txt
1071.8946,D1-CNR-Solution,0,2382.1506999235,COR-D1-CNR-10sx10-450mW-.txt
1073.869,D1-CNR-Solution,0,2292.8142806126,COR-D1-CNR-10sx10-450mW-.txt
1077.8157,D1-CNR-Solution,0,2259.1863810994,COR-D1-CNR-10sx10-450mW-.txt
1079.788,D1-CNR-Solution,0,2069.8242356213,COR-D1-CNR-10sx10-450mW-.txt
1081.7596,D1-CNR-Solution,0,1870.3696683053,COR-D1-CNR-10sx10-450mW-.txt
1083.7304,D1-CNR-Solution,0,1562.0681425239,COR-D1-CNR-10sx10-450mW-.txt
1085.7006,D1-CNR-Solution,0,1359.5150781099,COR-D1-CNR-10sx10-450mW-.txt
1087.67,D1-CNR-Solution,0,1083.7690000154,COR-D1-CNR-10sx10-450mW-.txt
1089.6387,D1-CNR-Solution,0,925.0998771624,COR-D1-CNR-10sx10-450mW-.txt
1091.6067,D1-CNR-Solution,0,757.0923730264,COR-D1-CNR-10sx10-450mW-.txt
1093.574,D1-CNR-Solution,0,715.0259753318,COR-D1-CNR-10sx10-450mW-.txt
1095.5406,D1-CNR-Solution,0,630.5437732286,COR-D1-CNR-10sx10-450mW-.txt
1097.5064,D1-CNR-Solution,0,633.5078345420,COR-D1-CNR-10sx10-450mW-.txt
1099.4716,D1-CNR-Solution,0,748.7502159615,COR-D1-CNR-10sx10-450mW-.txt
1101.436,D1-CNR-Solution,0,760.5011350985,COR-D1-CNR-10sx10-450mW-.txt
1103.3997,D1-CNR-Solution,0,846.8852393654,COR-D1-CNR-10sx10-450mW-.txt
1105.3627,D1-CNR-Solution,0,844.4141852817,COR-D1-CNR-10sx10-450mW-.txt
1107.3249,D1-CNR-Solution,0,882.6778020294,COR-D1-CNR-10sx10-450mW-.txt
1109.2865,D1-CNR-Solution,0,947.5016417796,COR-D1-CNR-10sx10-450mW-.txt
1111.2473,D1-CNR-Solution,0,1045.4113624744,COR-D1-CNR-10sx10-450mW-.txt
1113.2075,D1-CNR-Solution,0,1144.5940507548,COR-D1-CNR-10sx10-450mW-.txt
1115.1669,D1-CNR-Solution,0,1261.5916198047,COR-D1-CNR-10sx10-450mW-.txt
1117.1256,D1-CNR-Solution,0,1360.9250786151,COR-D1-CNR-10sx10-450mW-.txt
1119.0835,D1-CNR-Solution,0,1536.1265895406,COR-D1-CNR-10sx10-450mW-.txt
1121.0408,D1-CNR-Solution,0,1658.2368922931,COR-D1-CNR-10sx10-450mW-.txt
1122.9973,D1-CNR-Solution,0,1730.7402424593,COR-D1-CNR-10sx10-450mW-.txt
1124.9531,D1-CNR-Solution,0,1737.2894578231,COR-D1-CNR-10sx10-450mW-.txt
1126.9082,D1-CNR-Solution,0,1775.0470942487,COR-D1-CNR-10sx10-450mW-.txt
1128.8626,D1-CNR-Solution,0,1756.5835953317,COR-D1-CNR-10sx10-450mW-.txt
1130.8163,D1-CNR-Solution,0,1719.4621762147,COR-D1-CNR-10sx10-450mW-.txt
1132.7692,D1-CNR-Solution,0,1541.0990602901,COR-D1-CNR-10sx10-450mW-.txt
1134.7214,D1-CNR-Solution,0,1351.2249957717,COR-D1-CNR-10sx10-450mW-.txt
1136.6729,D1-CNR-Solution,0,1173.6385285925,COR-D1-CNR-10sx10-450mW-.txt
1138.6237,D1-CNR-Solution,0,971.5956612590,COR-D1-CNR-10sx10-450mW-.txt
1140.5738,D1-CNR-Solution,0,906.3352346150,COR-D1-CNR-10sx10-450mW-.txt
1142.5231,D1-CNR-Solution,0,730.7488176296,COR-D1-CNR-10sx10-450mW-.txt
1144.4717,D1-CNR-Solution,0,603.1396628106,COR-D1-CNR-10sx10-450mW-.txt
1146.4196,D1-CNR-Solution,0,561.4112558928,COR-D1-CNR-10sx10-450mW-.txt
1148.3668,D1-CNR-Solution,0,515.0921433158,COR-D1-CNR-10sx10-450mW-.txt
1150.3132,D1-CNR-Solution,0,494.6874515804,COR-D1-CNR-10sx10-450mW-.txt
1152.259,D1-CNR-Solution,0,474.3390077762,COR-D1-CNR-10sx10-450mW-.txt
1154.204,D1-CNR-Solution,0,423.2531632415,COR-D1-CNR-10sx10-450mW-.txt
1156.1483,D1-CNR-Solution,0,366.8759887964,COR-D1-CNR-10sx10-450mW-.txt
1158.0919,D1-CNR-Solution,0,312.5254826486,COR-D1-CNR-10sx10-450mW-.txt
1160.0347,D1-CNR-Solution,0,251.9173401641,COR-D1-CNR-10sx10-450mW-.txt
1161.9768,D1-CNR-Solution,0,195.4465767990,COR-D1-CNR-10sx10-450mW-.txt
1163.9182,D1-CNR-Solution,0,157.8522767747,COR-D1-CNR-10sx10-450mW-.txt
1165.8589,D1-CNR-Solution,0,71.1557617582,COR-D1-CNR-10sx10-450mW-.txt
1167.7989,D1-CNR-Solution,0,35.7157527526,COR-D1-CNR-10sx10-450mW-.txt
1169.7381,D1-CNR-Solution,0,34.1295596703,COR-D1-CNR-10sx10-450mW-.txt
1171.6766,D1-CNR-Solution,0,29.0661537667,COR-D1-CNR-10sx10-450mW-.txt
1173.6144,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1175.5514,D1-CNR-Solution,0,9.4443963233,COR-D1-CNR-10sx10-450mW-.txt
1177.4878,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1179.4234,D1-CNR-Solution,0,16.0459402195,COR-D1-CNR-10sx10-450mW-.txt
1181.3583,D1-CNR-Solution,0,-0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1183.2924,D1-CNR-Solution,0,23.3012236571,COR-D1-CNR-10sx10-450mW-.txt
1185.2259,D1-CNR-Solution,0,31.7738758647,COR-D1-CNR-10sx10-450mW-.txt
1187.1586,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1189.0906,D1-CNR-Solution,0,28.3596146969,COR-D1-CNR-10sx10-450mW-.txt
1191.0218,D1-CNR-Solution,0,4.7749695886,COR-D1-CNR-10sx10-450mW-.txt
1192.9524,D1-CNR-Solution,0,48.7621452344,COR-D1-CNR-10sx10-450mW-.txt
1194.8822,D1-CNR-Solution,0,47.0294990378,COR-D1-CNR-10sx10-450mW-.txt
1196.8113,D1-CNR-Solution,0,63.6039024544,COR-D1-CNR-10sx10-450mW-.txt
1198.7396,D1-CNR-Solution,0,77.6214064831,COR-D1-CNR-10sx10-450mW-.txt
1200.6673,D1-CNR-Solution,0,101.7338260971,COR-D1-CNR-10sx10-450mW-.txt
1202.5942,D1-CNR-Solution,0,82.7971180439,COR-D1-CNR-10sx10-450mW-.txt
1204.5203,D1-CNR-Solution,0,137.0230589241,COR-D1-CNR-10sx10-450mW-.txt
1206.4458,D1-CNR-Solution,0,109.5783564737,COR-D1-CNR-10sx10-450mW-.txt
1208.3705,D1-CNR-Solution,0,83.2304630070,COR-D1-CNR-10sx10-450mW-.txt
1210.2945,D1-CNR-Solution,0,55.5281531602,COR-D1-CNR-10sx10-450mW-.txt
1212.2178,D1-CNR-Solution,0,70.8075096810,COR-D1-CNR-10sx10-450mW-.txt
1214.1403,D1-CNR-Solution,0,37.3646647597,COR-D1-CNR-10sx10-450mW-.txt
1216.0621,D1-CNR-Solution,0,8.2066501826,COR-D1-CNR-10sx10-450mW-.txt
1217.9832,D1-CNR-Solution,0,17.2201660251,COR-D1-CNR-10sx10-450mW-.txt
1219.9036,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1221.8232,D1-CNR-Solution,0,24.2674748239,COR-D1-CNR-10sx10-450mW-.txt
1223.7421,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1225.6603,D1-CNR-Solution,0,0.0000000000,COR-D1-CNR-10sx10-450mW-.txt
1227.5777,D1-CNR-Solution,0,56.6378708570,COR-D1-CNR-10sx10-450mW-.txt
1229.4945,D1-CNR-Solution,0,30.3511825319,COR-D1-CNR-10sx10-450mW-.txt
1231.4104,D1-CNR-Solution,0,12.7092436392,COR-D1-CNR-10sx10-450mW-.txt
1233.3257,D1-CNR-Solution,0,8.7687863459,COR-D1-CNR-10sx10-450mW-.txt
1235.2402,D1-CNR-Solution,0,76.5997123519,COR-D1-CNR-10sx10-450mW-.txt
1237.154,D1-CNR-Solution,0,61.1562067913,COR-D1-CNR-10sx10-450mW-.txt
1239.0671,D1-CNR-Solution,0,109.3504311896,COR-D1-CNR-10sx10-450mW-.txt
1240.9794,D1-CNR-Solution,0,72.5451092470,COR-D1-CNR-10sx10-450mW-.txt
1242.891,D1-CNR-Solution,0,109.1705845685,COR-D1-CNR-10sx10-450mW-.txt
1244.8019,D1-CNR-Solution,0,120.2621170556,COR-D1-CNR-10sx10-450mW-.txt
1246.7121,D1-CNR-Solution,0,123.0929200942,COR-D1-CNR-10sx10-450mW-.txt
1248.6215,D1-CNR-Solution,0,110.9353806208,COR-D1-CNR-10sx10-450mW-.txt
1250.5302,D1-CNR-Solution,0,158.9755796093,COR-D1-CNR-10sx10-450mW-.txt
1252.4381,D1-CNR-Solution,0,143.6071400427,COR-D1-CNR-10sx10-450mW-.txt
1254.3454,D1-CNR-Solution,0,109.7564206012,COR-D1-CNR-10sx10-450mW-.txt
1256.2519,D1-CNR-Solution,0,226.4509031431,COR-D1-CNR-10sx10-450mW-.txt
1258.1576,D1-CNR-Solution,0,243.7470540469,COR-D1-CNR-10sx10-450mW-.txt
1260.0626,D1-CNR-Solution,0,285.3753398597,COR-D1-CNR-10sx10-450mW-.txt
1261.9669,D1-CNR-Solution,0,253.4628106621,COR-D1-CNR-10sx10-450mW-.txt
1263.8705,D1-CNR-Solution,0,257.5353582902,COR-D1-CNR-10sx10-450mW-.txt
1265.7733,D1-CNR-Solution,0,295.0277533533,COR-D1-CNR-10sx10-450mW-.txt
1267.6754,D1-CNR-Solution,0,300.3496444321,COR-D1-CNR-10sx10-450mW-.txt
1269.5768,D1-CNR-Solution,0,262.3290207338,COR-D1-CNR-10sx10-450mW-.txt
1271.4775,D1-CNR-Solution,0,121.1080536431,COR-D1-CNR-10sx10-450mW-.txt
1273.3774,D1-CNR-Solution,0,334.1832029463,COR-D1-CNR-10sx10-450mW-.txt
1275.2765,D1-CNR-Solution,0,276.2193103922,COR-D1-CNR-10sx10-450mW-.txt
1277.175,D1-CNR-Solution,0,184.5394099360,COR-D1-CNR-10sx10-450mW-.txt
1279.0727,D1-CNR-Solution,0,202.0323352787,COR-D1-CNR-10sx10-450mW-.txt
1280.9697,D1-CNR-Solution,0,142.3472018863,COR-D1-CNR-10sx10-450mW-.txt
1282.8659,D1-CNR-Solution,0,178.7000367150,COR-D1-CNR-10sx10-450mW-.txt
1284.7614,D1-CNR-Solution,0,70.1003709248,COR-D1-CNR-10sx10-450mW-.txt
1286.6562,D1-CNR-Solution,0,158.9640076419,COR-D1-CNR-10sx10-450mW-.txt
1288.5502,D1-CNR-Solution,0,120.4533769580,COR-D1-CNR-10sx10-450mW-.txt
1290.4435,D1-CNR-Solution,0,117.7401933156,COR-D1-CNR-10sx10-450mW-.txt
1292.3361,D1-CNR-Solution,0,120.0666420427,COR-D1-CNR-10sx10-450mW-.txt
1294.2279,D1-CNR-Solution,0,144.4473732104,COR-D1-CNR-10sx10-450mW-.txt
1296.119,D1-CNR-Solution,0,158.7550713608,COR-D1-CNR-10sx10-450mW-.txt
1298.0094,D1-CNR-Solution,0,145.7988803854,COR-D1-CNR-10sx10-450mW-.txt
1299.899,D1-CNR-Solution,0,154.6709044632,COR-D1-CNR-10sx10-450mW-.txt
1301.7879,D1-CNR-Solution,0,158.3185259130,COR-D1-CNR-10sx10-450mW-.txt
1303.6761,D1-CNR-Solution,0,197.3186639646,COR-D1-CNR-10sx10-450mW-.txt
1305.5635,D1-CNR-Solution,0,178.5202521147,COR-D1-CNR-10sx10-450mW-.txt
1307.4502,D1-CNR-Solution,0,277.5820762610,COR-D1-CNR-10sx10-450mW-.txt
1309.3362,D1-CNR-Solution,0,307.1375989729,COR-D1-CNR-10sx10-450mW-.txt
1311.2214,D1-CNR-Solution,0,387.5776989828,COR-D1-CNR-10sx10-450mW-.txt
1313.1059,D1-CNR-Solution,0,334.1164158913,COR-D1-CNR-10sx10-450mW-.txt
1314.9896,D1-CNR-Solution,0,453.9754453494,COR-D1-CNR-10sx10-450mW-.txt
1316.8727,D1-CNR-Solution,0,472.1562615205,COR-D1-CNR-10sx10-450mW-.txt
1318.7549,D1-CNR-Solution,0,547.8716222561,COR-D1-CNR-10sx10-450mW-.txt
1320.6365,D1-CNR-Solution,0,591.6697073058,COR-D1-CNR-10sx10-450mW-.txt
1322.5173,D1-CNR-Solution,0,632.7370425120,COR-D1-CNR-10sx10-450mW-.txt
1324.3974,D1-CNR-Solution,0,739.2396995319,COR-D1-CNR-10sx10-450mW-.txt
1326.2767,D1-CNR-Solution,0,790.8031188708,COR-D1-CNR-10sx10-450mW-.txt
1328.1553,D1-CNR-Solution,0,826.8688104427,COR-D1-CNR-10sx10-450mW-.txt
1330.0332,D1-CNR-Solution,0,894.8406587673,COR-D1-CNR-10sx10-450mW-.txt
1331.9103,D1-CNR-Solution,0,931.1305829680,COR-D1-CNR-10sx10-450mW-.txt
1333.7867,D1-CNR-Solution,0,964.9794124072,COR-D1-CNR-10sx10-450mW-.txt
1335.6623,D1-CNR-Solution,0,943.7848644065,COR-D1-CNR-10sx10-450mW-.txt
1337.5373,D1-CNR-Solution,0,1038.7730166550,COR-D1-CNR-10sx10-450mW-.txt
1339.4114,D1-CNR-Solution,0,986.7933498540,COR-D1-CNR-10sx10-450mW-.txt
1341.2849,D1-CNR-Solution,0,1010.8532765787,COR-D1-CNR-10sx10-450mW-.txt
1343.1576,D1-CNR-Solution,0,1005.4631398131,COR-D1-CNR-10sx10-450mW-.txt
1345.0295,D1-CNR-Solution,0,1009.2854653082,COR-D1-CNR-10sx10-450mW-.txt
1346.9008,D1-CNR-Solution,0,992.8419510497,COR-D1-CNR-10sx10-450mW-.txt
1348.7713,D1-CNR-Solution,0,1052.5388216739,COR-D1-CNR-10sx10-450mW-.txt
